s_ID,s_Tag,sub_ID,sub_Title,Contributors,Abstract,Keywords,Topic,Link
sess124,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_599,"Simplicits: Mesh-free, Geometry-agnostic Elastic Simulation","Vismay Modi, Nicholas Sharp, Or Perel, Shinjiro Sueda, David Levin","Simplicits is a versatile framework for reduced elastic simulations of 3D objects in any geometric representation such as gaussian splats, SDFs, point-clouds, an even medical scans. Our mesh-free, grid-free method utilizes implicit neural fields to construct a physics-aware subspace of the object via our data-free training process.","3d, free, training",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=papers_599&sess=sess124
sess112,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_601,Temporal Acoustic Point Holography,"Giorgos Christopoulos, Lei Gao, Diego Martinez Plasencia, Marta Betcke, Ryuji Hirayama, Sriram Subramanian","In this work, we develop temporal phase retrieval algorithms for acoustic point holography. We satisfy acoustic field amplitude objectives, while suppressing transducers’ phase change over time, to enable dynamic 3D particle displays with minimum geometric restrictions. We experimentally demonstrate our algorithms’ capabilities with levitated particle displays of human character animations.","acoustic, algorithms, particle",General Research,https://s2024.conference-program.org/presentation/?id=papers_601&sess=sess112
sess136,"AI, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_603,TexSliders: Diffusion-based Texture Editing in CLIP Space,"Julia Guerrero-Viu, Milos Hasan, Arthur Roullier, Midhun Harikumar, Yiwei Hu, Paul Guerrero, Diego Gutiérrez, Belen Masia, Valentin Deschaintre","We propose a novel, diffusion-based approach for texture editing. We define editing directions using simple text prompts, map these to CLIP image-embedding space, and project the directions to a CLIP subspace that minimizes identity variations. Our editing pipeline facilitates the creation of arbitrary sliders using text only, without ground-truth data.","clip, directions, editing",General Research,https://s2024.conference-program.org/presentation/?id=papers_603&sess=sess136
sess130,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_604,RGB↔X: Image Decomposition and Synthesis Using Material- and Lighting-aware Diffusion Models,"Zheng Zeng, Valentin Deschaintre, Iliyan Georgiev, Yannick Hold-Geoffroy, Yiwei Hu, Fujun Luan, Ling-Qi Yan, Miloš Hašan","We present models for image decomposition into intrinsic channels (RGB→X) and image synthesis from such channels (X→RGB) in a unified conditional diffusion framework. We believe it can bring benefits to a wide range of downstream editing tasks including material editing, relighting, and realistic rendering from simple/under-specified scene definitions.","channels, editing, rgb",General Research,https://s2024.conference-program.org/presentation/?id=papers_604&sess=sess130
sess145,"Fabrication, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_606,AONeuS: A Neural Rendering Framework for Acoustic-optical Sensor Fusion,"Mohamad Qadri, Kevin Zhang, Akshay Hinduja, Michael Kaess, Adithya Pediredla, Christopher Metzler","Underwater 3D surface reconstruction has broad applications. Often, submersibles must capture measurements from a small baseline. Small baselines make 3D reconstruction more challenging. We present an acoustic-optical neural surface reconstruction framework (AONeuS), which fuses complementary sonar and optical measurements to reconstruct accurate 3D surfaces from measurements captured over small baselines.","3d, reconstruction, small",General Research,https://s2024.conference-program.org/presentation/?id=papers_606&sess=sess145
sess129,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_607,Iterative Motion Editing With Natural Language,"Purvi Goel, Kuan-Chieh Wang, C. Karen Liu, Kayvon Fatahalian",We present a method for using natural language to iteratively and conversationally specify local edits to existing character animations. Our key idea is to represent a space of motion edits using a set of operators that have well-defined semantics for how to modify specific frames of a target motion.,"edits, motion, using",General Research,https://s2024.conference-program.org/presentation/?id=papers_607&sess=sess129
sess112,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_608,VR-GS: A Physical Dynamics-aware Interactive Gaussian Splatting System in Virtual Reality,"Ying Jiang, Chang Yu, Tianyi Xie, Xuan Li, Yutao Feng, Huamin Wang, Minchen Li, Henry Lau, Feng Gao, Yin Yang, Chenfanfu Jiang","We introduce VR-GS, a physics-aware, interactive VR system for immersive manipulation of 3D content represented with Gaussian Splatting. We utilize XPBD simulation to ensure real-time interactivity, where Gaussian kernels are deformed by cage meshes using two-level embeddings. Our system integrates segmentation, inpainting, and shadow maps to ensure an immersive experience.","ensure, gaussian, immersive",Extended Reality,https://s2024.conference-program.org/presentation/?id=papers_608&sess=sess112
sess127,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_610,A Dynamic Duo of Finite Elements and Material Points,"Xuan Li, Minchen Li, Xuchen Han, Huamin Wang, Yin Yang, Chenfanfu Jiang","DynamicDuo is a novel framework designed to integrate FEM and MPM seamlessly. The IMEX framework combines the optimal performance of implicit FEM and the flexibility of explicit MPM in applying plasticity. We achieve this through asynchronous time-splitting, where IPC is applied to model inter-domain frictional contact between FEM and MPM.","fem, framework, mpm",General Research,https://s2024.conference-program.org/presentation/?id=papers_610&sess=sess127
sess123,"Real-Time, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_613,Modeling Hair Strands With Roving Capsules,"Alexander Reshetov, David Hart",The paper derives a parametric representation for swept sphere shapes and proposes an efficient ray-surface intersection algorithm using capsules that are dynamically defined per ray at runtime. This new algorithm is more than twice as fast as previous approaches and can be used for hair and fur rendering.,"algorithm, ray, twice",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=papers_613&sess=sess123
sess101,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_616,QT-Font: High-efficiency Font Synthesis via Quadtree-based Diffusion Models,"Yitian Liu, Zhouhui Lian","We propose a novel sparse glyph representation via quadtree and an efficient font synthesis method via dual quadtree and discrete diffusion model, QT-Font. QT-Font, compared to existing approaches, can generate high-resolution glyph images with superior quality and more visually pleasing details, meanwhile significantly reducing both parameter sizes and computational costs.","font, glyph, qt",General Research,https://s2024.conference-program.org/presentation/?id=papers_616&sess=sess101
sess141,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_626,Generative Escher Meshes,"Noam Aigerman, Thibault Groueix","This work achieves a text-guided automatic technique for generating visually pleasing 2D tilings similar to the works of M.C. Escher. The method relies on a new parameterization of the space of valid tiles using Orbifold Tutte Embeddings and spaces of Laplacians, which enables simple gradient-based optimization.","2d, valid, visually",General Research,https://s2024.conference-program.org/presentation/?id=papers_626&sess=sess141
sess112,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_637,Capacitive Touch Sensing on General 3D Surfaces,"Gianpaolo Palma, Narges Pourjafarian, Jürgen Steimle, Paolo Cignoni","The paper proposes a new method to adapt the common grid of electrodes of a mutual-capacitive sensor to generic 3D surfaces, minimizing the number of controllers and input/output pins. The tested prototypes show precise and robust multi-touch detection with excellent Signal-to-Noise Ratio and spatial accuracy.","3d, spatial, surfaces",General Research,https://s2024.conference-program.org/presentation/?id=papers_637&sess=sess112
sess141,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_642,Fabricable 3D Wire Art,"Kenji Tojo, Ariel Shamir, Bernd Bickel, Nobuyuki Umetani","We computationally create fabricable 3D wire sculptures from various input modalities, including 3D models, images, and texts. Our curve design algorithm automatically abstracts the various inputs using a pre-trained, vision-language model and ensures fabricability using geometrical constraints. 3D-printable jigs are also computationally generated to bend wires to fabricate the design.","3d, using, various",General Research,https://s2024.conference-program.org/presentation/?id=papers_642&sess=sess141
sess124,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_643,Efficient Position-based Deformable Colon Modeling for Endoscopic Procedures Simulation,"Marcelo Martins, Lucas Morais, Rafael Torchelsen, Luciana Nedel, Anderson Maciel","Longstanding challenges hinder the realism of surgery simulators. Explicitly focusing on colonoscopy, traditional algorithms fail to represent the complexities of the endoscope interacting with the colon. Our approach, rooted in XPBD with a Cosserat rod constraint and a novel contact detection algorithm for tubular structures, enables accurate modeling of colonoscopy.","accurate, colonoscopy, traditional",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=papers_643&sess=sess124
sess111,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_648,RTG-SLAM: Real-time 3D Reconstruction at Scale Using Gaussian Splatting,"Zhexi Peng, Tianjia Shao, Yong Liu, Jingke Zhou, Yin Yang, Jingdong Wang, Kun Zhou","RTG-SLAM is a real-time 3D reconstruction system using Gaussian splatting. It is also memory efficient, enabling reconstruction of large-scale environments. Comparisons demonstrate RTG-SLAM runs at around twice the speed of the state-of-the-art, NeRF-based SLAM, with around half the memory cost (e.g., 17.9 fps, 8.8 GB versus 8.65 fps, 17.3 GB).","17, rtg, slam",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=papers_648&sess=sess111
sess110,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_652,NeuralTO: Neural Reconstruction and View Synthesis of Translucent Objects,"Yuxiang Cai, Jiaxiong Qiu, Zhong Li, Bo Ren","We introduce a novel, two-stages framework, which is geared toward high-fidelity surface reconstruction and the novel-view synthesis of translucent objects. In our framework, we propose a theoretical model for the neural radiance field of translucent objects, which parametrizes the density field using a constant extinction coefficient.","field, novel, translucent",General Research,https://s2024.conference-program.org/presentation/?id=papers_652&sess=sess110
sess111,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_655,StopThePop: Sorted Gaussian Splatting for View-consistent Real-time Rendering,"Lukas Radl, Michael Steiner, Mathias Parger, Alexander Weinrauch, Bernhard Kerbl, Markus Steinberger","StopThePop, our novel hierarchical rasterizer, enhances 3D Gaussian Splatting by eliminating popping artifacts caused by global sorting. Our proposed hierarchical, approximate per-pixel sort significantly improves view-consistency for novel-view synthesis, while sophisticated culling and load balancing strategies compensate for the implied computational overhead.","hierarchical, novel, view",General Research,https://s2024.conference-program.org/presentation/?id=papers_655&sess=sess111
sess140,"AI, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_657,BlockFusion: Expandable 3D Scene Generation Using Latent Tri-plane Extrapolation,"Zhennan Wu, Yang Li, Han Yan, Taizhang Shang, Weixuan Sun, Senbo Wang, Ruikai Cui, Weizhe Liu, Hiroyuki Sato, Hongdong Li, Pan Ji","BlockFusion is a 3D diffusion-based model that generates and expands 3D scenes using unit blocks. The denoising diffusion process allows high-quality and diverse scene generation and auto-regressive scene expansion. BlockFusion generates large, high-quality 3D scenes for indoor and outdoor scenarios.","3d, scene, scenes",General Research,https://s2024.conference-program.org/presentation/?id=papers_657&sess=sess140
sess105,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_659,3D Gaussian Splatting With Deferred Reflection,"Keyang Ye, Qiming Hou, Kun Zhou","We present a deferred shading method to effectively render specular reflection with Gaussian splatting, achieving high-quality rendering superior to state-of-the-art methods for both synthetic and real-world scenes. It runs at real-time frame rates almost identical to vanilla Gaussian splatting and produces accurate normal and environment map estimation.","gaussian, real, splatting",General Research,https://s2024.conference-program.org/presentation/?id=papers_659&sess=sess105
sess146,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_661,SMEAR: Stylized Motion Exaggeration With ARt-direction,"Jean Basset, Pierre Bénard, Pascal Barla","Smear frames are routinely used by artists for the expressive depiction of motion in animations. In this paper, we present an automatic, art-directable method and its Blender implementation for the generation of smear frames in 3D, with a focus on elongated in-betweens where an object is stretched along its trajectory.","frames, smear, stretched",General Research,https://s2024.conference-program.org/presentation/?id=papers_661&sess=sess146
sess122,"Animation, Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_664,Learning a Generalized Physical Face Model From Data,"Lingchen Yang, Gaspard Zoss, Prashanth Chandran, Markus Gross, Barbara Solenthaler, Eftychios Sifakis, Derek Bradley","In this work, we aim to democratize physics-based facial animation by proposing a generalized physical face model that we learn from a large 3D face dataset. Once trained, our model can be quickly fit to any unseen identity and automatically produce a ready-to-animate physical face model.","face, model, physical",Machine Learning,https://s2024.conference-program.org/presentation/?id=papers_664&sess=sess122
sess136,"AI, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_677,Diffusion Texture Painting,"Anita Hu, Nishkrit Desai, Hassan Abu Alhaija, Seung Wook Kim, Maria Shugrina","We present a technique that leverages 2D generative diffusion models for interactive texture painting on the surface of 3D meshes. Unlike existing texture painting systems, our method allows artists to paint with any complex image texture. Our brush generates seamless strokes in real-time and inpaint realistic transitions between different textures.","2d, painting, texture",General Research,https://s2024.conference-program.org/presentation/?id=papers_677&sess=sess136
sess147,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_680,X-Portrait: Expressive Portrait Animation With Hierarchical Motion Attention,"You Xie, Hongyi Xu, Guoxian Song, Chao Wang, Yichun Shi, Linjie Luo","We propose X-Portrait, an innovative conditional diffusion model tailored for generating expressive and temporally coherent portrait animation. Specifically, given a single portrait as appearance reference, we aim to animate it with motion derived from a driving video, capturing both highly dynamic and subtle facial expressions along with wide-range head movements.","aim, portrait, temporally",General Research,https://s2024.conference-program.org/presentation/?id=papers_680&sess=sess147
sess103,"Animation, Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_693,A Differential Monte Carlo Solver for the Poisson Equation,"Zihan Yu, Lifan Wu, Zhiqian Zhou, Shuang Zhao","We introduce a general technique that differentiates solutions to the Poisson equation with Dirichlet boundary conditions. Specifically, we devise a new boundary-integral formulation for the derivatives with respect to arbitrary parameters including shapes of the domain. Further, we develop an efficient walk-on-spheres technique based on our new formulation.","boundary, formulation, new",General Research,https://s2024.conference-program.org/presentation/?id=papers_693&sess=sess103
sess135,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_715,Learning Images Across Scales Using Adversarial Training,"Krzysztof Wolski, Adarsh Djeacoumar, Alireza Javanmardi, Hans-Peter Seidel, Christian Theobalt, Guillaume Cordonnier, Karol Myszkowski, George Drettakis, Xingang Pan, Thomas Leimkühler","We propose a novel paradigm to learn a scale space from an unstructured image collection using adversarial training. Enabling zoom-in factors of 256x, our approach can be used to train a multiscale generative model and for reconstructions of scale spaces from unstructured patches.","256x, scale, unstructured",Machine Learning,https://s2024.conference-program.org/presentation/?id=papers_715&sess=sess135
sess140,"AI, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_719,Spice-E: Structural Priors in 3D Diffusion Using Cross-Entity Attention,"Etai Sella, Gal Fiebelman, Noam Atia, Hadar Averbuch-Elor","Text-to-3D diffusion models can generate high-quality 3D shapes in seconds, but they are hard to control. In this work we introduce Spice-E — a neural network that adds structural guidance to 3D diffusion models, allowing for solving a variety of 3D to 3D tasks with SOTA performance.","3d, diffusion, models",General Research,https://s2024.conference-program.org/presentation/?id=papers_719&sess=sess140
sess122,"Animation, Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_721,3D Gaussian Blendshapes for Head Avatar Animation,"Shengjie Ma, Yanlin Weng, Tianjia Shao, Kun Zhou","We introduce the 3D Gaussian blendshape representation for modeling photorealistic head avatars. The avatar model of an arbitrary expression can be effectively generated through linear blending of Gaussian blendshapes with the expression coefficients. Compared to state-of-the-art methods, our method better captures high-frequency details and achieves superior animation performance (370fps).","370fps, expression, gaussian",General Research,https://s2024.conference-program.org/presentation/?id=papers_721&sess=sess122
sess127,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_723,Contact Detection Between Curved Fibres: High Order Makes a Difference,"Octave Crespel, Emile Hohnadel, Thibaut Metivet, Florence Bertails-Descoubes","When simulating fibre assemblies with standard techniques, we identify spurious artifacts in the contact forces which are caused by the use of low-order proxys for collision detection. We fix this issue by developing an efficient and accurate high-order detection scheme between two smooth curves, which is successfully applied to super-helices.","accurate, detection, order",General Research,https://s2024.conference-program.org/presentation/?id=papers_723&sess=sess127
sess109,"Animation, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_725,Scintilla: Simulating Combustible Vegetation for Wildfires,"Andrzej Kokosza, Helge Wrede, Daniel Gonzalez Esparza, Milosz Makowski, Daoming Liu, Dominik L. Michels, Soren Pirk, Wojtek Palubicki","This paper introduces a new method for simulating wildfires, integrating detailed vegetation models and dynamic interactions like convection and combustion. It realistically depicts fire progression, ember transport, and the impact of interventions, validated through experiments and real-world data comparisons.","combustion, validated, vegetation",General Research,https://s2024.conference-program.org/presentation/?id=papers_725&sess=sess109
sess132,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_726,4D-Rotor Gaussian Splatting: Towards Efficient Novel View Synthesis for Dynamic Scenes,"Yuanxing Duan, Fangyin Wei, Qiyu Dai, Yuhang He, Wenzheng Chen, Baoquan Chen",We present 4D-Rotor Gaussian Splatting that represents dynamic scenes with anisotropic 4D XYZT Gaussians and rotor-based 4D rotations for novel-view synthesis of dynamic scenes. The proposed method outperforms prior arts in rendering quality and achieves 277 FPS inference speed on an RTX 3090 GPU at Plenoptic Dataset.,"4d, dynamic, scenes",General Research,https://s2024.conference-program.org/presentation/?id=papers_726&sess=sess132
sess111,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_727,SMERF: Streamable Memory Efficient Radiance Fields for Real-time Large-scene Exploration,"Daniel Duckworth, Peter Hedman, Christian Reiser, Peter Zhizhin, Jean-François Thibert, Mario Lučić, Richard Szeliski, Jonathan T. Barron","SMERF is a method for real-time view-synthesis of large, multi-room spaces on resource-constrained devices. By distilling state-of-the-art NeRF models into a compact, hierarchical representation, SMERF enables the exploration of spaces as large as 300 m^2 with quality approaching that of its teacher while rendering three orders of magnitude faster.","large, smerf, spaces",General Research,https://s2024.conference-program.org/presentation/?id=papers_727&sess=sess111
sess118,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_728,Spin-It Faster: Quadrics Solve All Topology Optimization Problems That Depend Only on Mass Moments,"Christian Hafner, Mickaël Ly, Chris Wojtan","We show that a class of topology optimization problems used to design statically or rotationally balanced rigid bodies admits optimal solutions with material interfaces formed by quadrics, such as ellipsoids or hyperboloids. This reduces the number of unknowns from infinite to less than 10 and yields a provably equivalent problem.","10, topology, unknowns",Machine Learning,https://s2024.conference-program.org/presentation/?id=papers_728&sess=sess118
sess134,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_732,N-BVH: Neural Ray Queries With Bounding Volume Hierarchies,"Philippe Weier, Alexander Rath, Élie Michel, Iliyan Georgiev, Philipp Slusallek, Tamy Boubekeur","N-BVH, a compressed neural architecture, enables efficient ray queries in rendering. Our method seamlessly integrates neural ray queries into standard pipelines. By optimizing parameters through an adaptive BVH-driven probing scheme, N-BVH can serve accurate ray queries from a compact representation while providing faithful approximations of visibility, depth, and appearance attributes.","bvh, queries, ray",General Research,https://s2024.conference-program.org/presentation/?id=papers_732&sess=sess134
sess126,"Animation, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_735,Ultra Inertial Poser: Scalable Motion Capture and Tracking From Sparse Inertial Sensors and Ultra-Wideband Ranging,"Rayan Armani, Changlin Qian, Jiaxi Jiang, Christian Holz","Ultra Inertial Poser addresses sparse inertial pose estimation challenges by integrating inter-sensor distances measured through Ultra-Wideband ranging. Its pipeline leverages commodity IMU and UWB sensors, and a graph-based method to integrate distance constraints into existing frameworks. It is supported by a new dataset combining raw sensor data and SMPL references.","inertial, sensor, ultra",General Research,https://s2024.conference-program.org/presentation/?id=papers_735&sess=sess126
sess133,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_739,One Noise to Rule Them All: Learning a Unified Model of Spatially-Varying Noise Patterns,"Arman Maesumi, Dylan Hu, Krishi Saripalli, Vladimir Kim, Matthew Fisher, Soeren Pirk, Daniel Ritchie","We present a generative model that can synthesize a diverse array of spatially-varying noise patterns, even without spatially-varying training data. Our model offers a versatile and controllable way to generate noise textures for computer graphics applications. We also demonstrate its utility in inverse procedural material design.","model, spatially, varying",Machine Learning,https://s2024.conference-program.org/presentation/?id=papers_739&sess=sess133
sess121,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_740,Into the Portal: Directable Self-similarity,"Alexa Schor, Theodore Kim","We present a novel method to create self-similar fractals from arbitrary input shapes. Our method introduces portals into an iterated map, allowing for user placement of self-similarities and bridging the aesthetics of iterated maps with the fine-grained control of iterated function systems (IFS) in both 2D and 3D.","iterated, method, self",General Research,https://s2024.conference-program.org/presentation/?id=papers_740&sess=sess121
sess146,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_745,Soft Pneumatic Actuator Design Using Differentiable Simulation,"Arvi Gjoka, Espen Knoop, Moritz Bächer, Denis Zorin, Daniele Panozzo",We propose a computational design pipeline for pneumatically actuated soft robots interacting with their environment through contact. Our approach optimizes the shape of the robot using a shape optimization approach based on a physically accurate high-order finite element model for forward simulation.,"accurate, approach, shape",General Research,https://s2024.conference-program.org/presentation/?id=papers_745&sess=sess146
sess145,"Fabrication, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_752,Cricket: A Self-powered Chirping Pixel,"Shree Nayar, Jeremy Klotz, Nikhil Nanda, Mikhail Fridberg","Cricket is a novel light sensor that can measure light without the use of a power supply or a battery. Since it is self-powered and untethered, it can be used in a variety of applications including measuring environmental illumination, the control of indoor lighting, and the generation of low-resolution video.","applications, light, used",General Research,https://s2024.conference-program.org/presentation/?id=papers_752&sess=sess145
sess117,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_754,Fluid Control With Laplacian Eigenfunctions,"Yixin Chen, David Levin, Timothy Langlois","We introduce a novel physics-based fluid control pipeline using Laplacian Eigenfluids. Utilizing the adjoint method, the derivative computation of the control problem is efficient and easy to formulate. Our method is fast enough to support real-time fluid editing and control, which also naturally supports multi-resolution and frequency control.","control, fluid, method",General Research,https://s2024.conference-program.org/presentation/?id=papers_754&sess=sess117
sess108,"AI, Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_758,Subject-Diffusion: Open Domain Personalized Text-to-image Generation Without Test-time Fine-tuning,"Jian Ma, Junhao Liang, Chen Chen, Haonan Lu","We present Subject-Diffusion, a novel open-domain personalized image generation model that, in addition to not requiring test-time fine-tuning, also only requires a single reference image to support personalized generation of single- or two-subjects in any domain.","domain, generation, image",General Research,https://s2024.conference-program.org/presentation/?id=papers_758&sess=sess108
sess101,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_763,Deep Sketch Vectorization via Implicit Surface Extraction,"Chuan Yan, Yong Li, Deepali Aneja, Matthew Fisher, Edgar Simo-Serra, Yotam Gingold","We propose a sketch vectorization algorithm based on surface extraction from unsigned distance fields. Our representation is naturally controllable, which we demonstrate in an interactive topology refinement interface. We achieve far more accurate vectorizations on complex input than previous approaches with efficient running time.","accurate, topology, unsigned",General Research,https://s2024.conference-program.org/presentation/?id=papers_763&sess=sess101
sess107,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_767,Lifting Directional Fields to Minimal Sections,"David R. Palmer, Albert Chern, Justin M. Solomon","By lifting direction fields to currents on a circle bundle, we unlock a new convex relaxation of field optimization that treats singularities as first-class citizens.","bundle, circle, citizens",General Research,https://s2024.conference-program.org/presentation/?id=papers_767&sess=sess107
sess105,"Geometry, Modeling, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_771,Lite2Relight: 3D-aware Single Image Portrait Relighting,"Pramod Rao, Gereon Fox, Abhimitra Meka, Mallikarjun B R, Fangneng Zhan, Tim Weyrich, Bernd Bickel, Hanspeter Pfister, Wojciech Matusik, Mohamed Elgharib, Christian Theobalt","Lite2Relight presents a novel approach for achieving 3D consistent viewpoint editing and relighting in portraits at interactive speeds. Lite2Relight expands upon the generative capabilities of EG3D with an efficient lighting manipulation in the latent manifold, leveraging a lightstage dataset to model face reflectance and enable relighting within desired environment maps.","3d, lite2relight, relighting",General Research,https://s2024.conference-program.org/presentation/?id=papers_771&sess=sess105
sess117,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_773,Lightning-fast Method of Fundamental Solutions,"Jiong Chen, Florian Schaefer, Mathieu Desbrun","This work introduces a variational preconditioner, based on the inverse Cholesky factorization, to improve the efficiency of solving dense systems discretized from boundary integral equations, effectively addressing the scalability issue commonly encountered in boundary-based approaches.","addressing, based, boundary",General Research,https://s2024.conference-program.org/presentation/?id=papers_773&sess=sess117
sess140,"AI, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_776,ThemeStation: Generating Theme-aware 3D Assets From Few Exemplars,"Zhenwei Wang, Tengfei Wang, Gerhard Hancke, Ziwei Liu, Rynson W.H. Lau","ThemeStation is an advanced tool for crafting theme-consistent 3D models. From a few exemplars to a universe of 3D assets, our two-stage framework and dual distillation process ensure a good blend of unity and diversity. Unleash your creativity with ThemeStation and step into the realm of effortless 3D content generation.","3d, themestation, unity",General Research,https://s2024.conference-program.org/presentation/?id=papers_776&sess=sess140
sess104,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_778,Terrain Amplification Using Multi Scale Erosion,"Hugo Schott, Eric Galin, Eric Guérin, Axel Paris, Adrien Peytavie","We present a multi-scale amplification method producing a high-resolution, hydrologically consistent terrain. The method relies on a fast and accurate approximation of different erosion processes, including thermal, stream power erosion and deposition performed at different scales to obtain a range of effects.","different, erosion, method",General Research,https://s2024.conference-program.org/presentation/?id=papers_778&sess=sess104
sess128,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_786,Ray Tracing Harmonic Functions,"Mark Gillespie, Denise Yang, Mario Botsch, Keenan Crane","We introduce a sphere-tracing-like method for visualizing surfaces encoded as level sets of harmonic functions. We show examples visualizing smooth surfaces from point clouds or polygon soups (without linear solves or mesh extraction), nonplanar polygons, architectural grid shells, mesh exoskeletons, and key mathematical objects including Seifert and Riemann surfaces.","mesh, surfaces, visualizing",General Research,https://s2024.conference-program.org/presentation/?id=papers_786&sess=sess128
